273.64,4.27E+06,642,0
273.64,4.27E+06,718,1
273.64,4.27E+06,819,1
273.64,4.27E+06,908,1
273.64,4.27E+06,1067,1
273.64,4.27E+06,1270,1
273.64,4.27E+06,1473,1
273.64,4.27E+06,1651,1
273.64,4.27E+06,1829,1
273.64,4.27E+06,2109,1
,,,
237.1,4.53E+06,160,0
237.1,4.53E+06,210,0
237.1,4.53E+06,235,0
237.1,4.53E+06,261,0
237.1,4.53E+06,312,0
237.1,4.53E+06,337,0
237.1,4.53E+06,362,0
237.1,4.53E+06,413,0
237.1,4.53E+06,464,0
237.1,4.53E+06,515,0
237.1,4.53E+06,566,0
237.1,4.53E+06,642,0
237.1,4.53E+06,718,1
237.1,4.53E+06,819,1
237.1,4.53E+06,908,1
237.1,4.53E+06,1067,1
237.1,4.53E+06,1270,1
237.1,4.53E+06,1473,1
237.1,4.53E+06,1651,1
237.1,4.53E+06,1829,1
237.1,4.53E+06,2109,1
,,,
1455.9,1.83E+07,160,0
1455.9,1.83E+07,210,0
1455.9,1.83E+07,235,0
1455.9,1.83E+07,261,0
1455.9,1.83E+07,312,0
1455.9,1.83E+07,337,0
1455.9,1.83E+07,362,0
1455.9,1.83E+07,413,0
1455.9,1.83E+07,464,0
1455.9,1.83E+07,515,0
1455.9,1.83E+07,566,0
1455.9,1.83E+07,642,0
1455.9,1.83E+07,718,0
1455.9,1.83E+07,819,0
1455.9,1.83E+07,908,0
1455.9,1.83E+07,1067,0
1455.9,1.83E+07,1270,0
1455.9,1.83E+07,1473,0
1455.9,1.83E+07,1651,0
1455.9,1.83E+07,1829,0
1455.9,1.83E+07,2109,0
,,,
1576.9,1.75E+07,160,0
1576.9,1.75E+07,210,0
1576.9,1.75E+07,235,0
1576.9,1.75E+07,261,0
1576.9,1.75E+07,312,0
1576.9,1.75E+07,337,0
1576.9,1.75E+07,362,0
1576.9,1.75E+07,413,0
1576.9,1.75E+07,464,0
1576.9,1.75E+07,515,0
1576.9,1.75E+07,566,0
1576.9,1.75E+07,642,0
1576.9,1.75E+07,718,0
1576.9,1.75E+07,819,0
1576.9,1.75E+07,908,0
1576.9,1.75E+07,1067,0
1576.9,1.75E+07,1270,0
1576.9,1.75E+07,1473,0
1576.9,1.75E+07,1651,0
1576.9,1.75E+07,1829,0
1576.9,1.75E+07,2109,0
,,,
1458.1,1.59E+07,160,0
1458.1,1.59E+07,210,0
1458.1,1.59E+07,235,0
1458.1,1.59E+07,261,0
1458.1,1.59E+07,312,0
1458.1,1.59E+07,337,0
1458.1,1.59E+07,362,0
1458.1,1.59E+07,413,0
1458.1,1.59E+07,464,0
1458.1,1.59E+07,515,0
1458.1,1.59E+07,566,0
1458.1,1.59E+07,642,0
1458.1,1.59E+07,718,0
1458.1,1.59E+07,819,0
1458.1,1.59E+07,908,0
1458.1,1.59E+07,1067,0
1458.1,1.59E+07,1270,0
1458.1,1.59E+07,1473,0
1458.1,1.59E+07,1651,0
1458.1,1.59E+07,1829,0
1458.1,1.59E+07,2109,0
,,,
,,,
10.249,5.38E+05,160,0
10.249,5.38E+05,210,0
10.249,5.38E+05,235,0
10.249,5.38E+05,261,0
10.249,5.38E+05,312,0
10.249,5.38E+05,337,0
10.249,5.38E+05,362,0
10.249,5.38E+05,413,0
10.249,5.38E+05,464,0
10.249,5.38E+05,515,0
10.249,5.38E+05,566,0
10.249,5.38E+05,642,0
10.249,5.38E+05,718,0
10.249,5.38E+05,819,0
10.249,5.38E+05,908,0
10.249,5.38E+05,1067,0
10.249,5.38E+05,1270,0
10.249,5.38E+05,1473,0
10.249,5.38E+05,1651,0
10.249,5.38E+05,1829,0
10.249,5.38E+05,2109,0
,,,
11.815,7.27E+05,160,0
11.815,7.27E+05,210,0
11.815,7.27E+05,235,0
11.815,7.27E+05,261,0
11.815,7.27E+05,312,0
11.815,7.27E+05,337,0
11.815,7.27E+05,362,0
11.815,7.27E+05,413,0
11.815,7.27E+05,464,0
11.815,7.27E+05,515,0
11.815,7.27E+05,566,0
11.815,7.27E+05,642,0
11.815,7.27E+05,718,0
11.815,7.27E+05,819,0
11.815,7.27E+05,908,0
11.815,7.27E+05,1067,0
11.815,7.27E+05,1270,0
11.815,7.27E+05,1473,0
11.815,7.27E+05,1651,0
11.815,7.27E+05,1829,0
11.815,7.27E+05,2109,0
,,,
12.857,8.68E+05,160,0
12.857,8.68E+05,210,0
12.857,8.68E+05,235,0
12.857,8.68E+05,261,0
12.857,8.68E+05,312,0
12.857,8.68E+05,337,0
12.857,8.68E+05,362,0
12.857,8.68E+05,413,0
12.857,8.68E+05,464,0
12.857,8.68E+05,515,0
12.857,8.68E+05,566,0
12.857,8.68E+05,642,0
12.857,8.68E+05,718,0
12.857,8.68E+05,819,0
12.857,8.68E+05,908,0
12.857,8.68E+05,1067,0
12.857,8.68E+05,1270,0
12.857,8.68E+05,1473,0
12.857,8.68E+05,1651,0
12.857,8.68E+05,1829,0
12.857,8.68E+05,2109,0
,,,
157.31,1.15E+06,160,0
157.31,1.15E+06,210,0
157.31,1.15E+06,235,0
157.31,1.15E+06,261,0
157.31,1.15E+06,312,0
157.31,1.15E+06,337,0
157.31,1.15E+06,362,0
157.31,1.15E+06,413,0
157.31,1.15E+06,464,0
157.31,1.15E+06,515,0
157.31,1.15E+06,566,0
157.31,1.15E+06,642,0
157.31,1.15E+06,718,1
157.31,1.15E+06,819,1
157.31,1.15E+06,908,1
157.31,1.15E+06,1067,1
157.31,1.15E+06,1270,1
157.31,1.15E+06,1473,1
157.31,1.15E+06,1651,1
157.31,1.15E+06,1829,1
157.31,1.15E+06,2109,1
,,,
152.83,1.03E+06,160,0
152.83,1.03E+06,210,0
152.83,1.03E+06,235,0
152.83,1.03E+06,261,0
152.83,1.03E+06,312,0
152.83,1.03E+06,337,0
152.83,1.03E+06,362,0
152.83,1.03E+06,413,0
152.83,1.03E+06,464,0
152.83,1.03E+06,515,0
152.83,1.03E+06,566,0
152.83,1.03E+06,642,0
152.83,1.03E+06,718,1
152.83,1.03E+06,819,1
152.83,1.03E+06,908,1
152.83,1.03E+06,1067,1
152.83,1.03E+06,1270,1
152.83,1.03E+06,1473,1
152.83,1.03E+06,1651,1
152.83,1.03E+06,1829,1
152.83,1.03E+06,2109,1
,,,
129.68,1.09E+06,160,0
129.68,1.09E+06,210,0
129.68,1.09E+06,235,0
129.68,1.09E+06,261,0
129.68,1.09E+06,312,0
129.68,1.09E+06,337,0
129.68,1.09E+06,362,0
129.68,1.09E+06,413,0
129.68,1.09E+06,464,0
129.68,1.09E+06,515,0
129.68,1.09E+06,566,0
129.68,1.09E+06,642,0
129.68,1.09E+06,718,1
129.68,1.09E+06,819,1
129.68,1.09E+06,908,1
129.68,1.09E+06,1067,1
129.68,1.09E+06,1270,1
129.68,1.09E+06,1473,1
129.68,1.09E+06,1651,1
129.68,1.09E+06,1829,1
129.68,1.09E+06,2109,1
,,,
,,,
,,,
1039.9,1.80E+07,160,0
1039.9,1.80E+07,210,0
1039.9,1.80E+07,235,0
1039.9,1.80E+07,261,0
1039.9,1.80E+07,312,0
1039.9,1.80E+07,337,0
1039.9,1.80E+07,362,0
1039.9,1.80E+07,413,0
1039.9,1.80E+07,464,0
1039.9,1.80E+07,515,0
1039.9,1.80E+07,566,0
1039.9,1.80E+07,642,0
1039.9,1.80E+07,718,0
1039.9,1.80E+07,819,0
1039.9,1.80E+07,908,0
1039.9,1.80E+07,1067,0
1039.9,1.80E+07,1270,0
1039.9,1.80E+07,1473,0
1039.9,1.80E+07,1651,0
1039.9,1.80E+07,1829,0
1039.9,1.80E+07,2109,0
,,,
788.71,1.20E+07,160,0
788.71,1.20E+07,210,0
788.71,1.20E+07,235,0
788.71,1.20E+07,261,0
788.71,1.20E+07,312,0
788.71,1.20E+07,337,0
788.71,1.20E+07,362,0
788.71,1.20E+07,413,0
788.71,1.20E+07,464,0
788.71,1.20E+07,515,0
788.71,1.20E+07,566,0
788.71,1.20E+07,642,0
788.71,1.20E+07,718,0
788.71,1.20E+07,819,0
788.71,1.20E+07,908,0
788.71,1.20E+07,1067,0
788.71,1.20E+07,1270,0
788.71,1.20E+07,1473,0
788.71,1.20E+07,1651,0
788.71,1.20E+07,1829,0
788.71,1.20E+07,2109,0
,,,
699.08,1.77E+07,160,0
699.08,1.77E+07,210,0
699.08,1.77E+07,235,0
699.08,1.77E+07,261,0
699.08,1.77E+07,312,0
699.08,1.77E+07,337,0
699.08,1.77E+07,362,0
699.08,1.77E+07,413,0
699.08,1.77E+07,464,0
699.08,1.77E+07,515,0
699.08,1.77E+07,566,0
699.08,1.77E+07,642,0
699.08,1.77E+07,718,0
699.08,1.77E+07,819,0
699.08,1.77E+07,908,0
699.08,1.77E+07,1067,0
699.08,1.77E+07,1270,0
699.08,1.77E+07,1473,0
699.08,1.77E+07,1651,0
699.08,1.77E+07,1829,0
699.08,1.77E+07,2109,0
,,,
21.554,1.35E+05,160,0
21.554,1.35E+05,210,0
21.554,1.35E+05,235,0
21.554,1.35E+05,261,0
21.554,1.35E+05,312,0
21.554,1.35E+05,337,0
21.554,1.35E+05,362,0
21.554,1.35E+05,413,0
21.554,1.35E+05,464,0
21.554,1.35E+05,515,0
21.554,1.35E+05,566,0
21.554,1.35E+05,642,0
21.554,1.35E+05,718,0
21.554,1.35E+05,819,0
21.554,1.35E+05,908,0
21.554,1.35E+05,1067,0
21.554,1.35E+05,1270,0
21.554,1.35E+05,1473,0
21.554,1.35E+05,1651,0
21.554,1.35E+05,1829,0
21.554,1.35E+05,2109,0
,,,
20.781,1.37E+05,160,0
20.781,1.37E+05,210,0
20.781,1.37E+05,235,0
20.781,1.37E+05,261,0
20.781,1.37E+05,312,0
20.781,1.37E+05,337,0
20.781,1.37E+05,362,0
20.781,1.37E+05,413,0
20.781,1.37E+05,464,0
20.781,1.37E+05,515,0
20.781,1.37E+05,566,0
20.781,1.37E+05,642,0
20.781,1.37E+05,718,0
20.781,1.37E+05,819,0
20.781,1.37E+05,908,0
20.781,1.37E+05,1067,0
20.781,1.37E+05,1270,0
20.781,1.37E+05,1473,0
20.781,1.37E+05,1651,0
20.781,1.37E+05,1829,0
20.781,1.37E+05,2109,0
,,,
19.937,1.35E+05,160,0
19.937,1.35E+05,210,0
19.937,1.35E+05,235,0
19.937,1.35E+05,261,0
19.937,1.35E+05,312,0
19.937,1.35E+05,337,0
19.937,1.35E+05,362,0
19.937,1.35E+05,413,0
19.937,1.35E+05,464,0
19.937,1.35E+05,515,0
19.937,1.35E+05,566,0
19.937,1.35E+05,642,0
19.937,1.35E+05,718,0
19.937,1.35E+05,819,0
19.937,1.35E+05,908,0
19.937,1.35E+05,1067,0
19.937,1.35E+05,1270,0
19.937,1.35E+05,1473,0
19.937,1.35E+05,1651,0
19.937,1.35E+05,1829,0
19.937,1.35E+05,2109,0
,,,
24.952,2.15E+05,160,0
24.952,2.15E+05,210,0
24.952,2.15E+05,235,0
24.952,2.15E+05,261,0
24.952,2.15E+05,312,0
24.952,2.15E+05,337,0
24.952,2.15E+05,362,0
24.952,2.15E+05,413,0
24.952,2.15E+05,464,0
24.952,2.15E+05,515,0
24.952,2.15E+05,566,0
24.952,2.15E+05,642,0
24.952,2.15E+05,718,0
24.952,2.15E+05,819,0
24.952,2.15E+05,908,0
24.952,2.15E+05,1067,0
24.952,2.15E+05,1270,0
24.952,2.15E+05,1473,0
24.952,2.15E+05,1651,0
24.952,2.15E+05,1829,0
24.952,2.15E+05,2109,0
,,,
24.802,2.06E+05,160,0
24.802,2.06E+05,210,0
24.802,2.06E+05,235,0
24.802,2.06E+05,261,0
24.802,2.06E+05,312,0
24.802,2.06E+05,337,0
24.802,2.06E+05,362,0
24.802,2.06E+05,413,0
24.802,2.06E+05,464,0
24.802,2.06E+05,515,0
24.802,2.06E+05,566,0
24.802,2.06E+05,642,0
24.802,2.06E+05,718,0
24.802,2.06E+05,819,0
24.802,2.06E+05,908,0
24.802,2.06E+05,1067,0
24.802,2.06E+05,1270,0
24.802,2.06E+05,1473,0
24.802,2.06E+05,1651,0
24.802,2.06E+05,1829,0
24.802,2.06E+05,2109,0
,,,
25.703,2.15E+05,160,0
25.703,2.15E+05,210,0
25.703,2.15E+05,235,0
25.703,2.15E+05,261,0
25.703,2.15E+05,312,0
25.703,2.15E+05,337,0
25.703,2.15E+05,362,0
25.703,2.15E+05,413,0
25.703,2.15E+05,464,0
25.703,2.15E+05,515,0
25.703,2.15E+05,566,0
25.703,2.15E+05,642,0
25.703,2.15E+05,718,0
25.703,2.15E+05,819,0
25.703,2.15E+05,908,0
25.703,2.15E+05,1067,0
25.703,2.15E+05,1270,0
25.703,2.15E+05,1473,0
25.703,2.15E+05,1651,0
25.703,2.15E+05,1829,0
25.703,2.15E+05,2109,0
,,,
31.468,5.64E+05,160,0
31.468,5.64E+05,210,0
31.468,5.64E+05,235,0
31.468,5.64E+05,261,0
31.468,5.64E+05,312,0
31.468,5.64E+05,337,0
31.468,5.64E+05,362,0
31.468,5.64E+05,413,0
31.468,5.64E+05,464,0
31.468,5.64E+05,515,0
31.468,5.64E+05,566,0
31.468,5.64E+05,642,0
31.468,5.64E+05,718,0
31.468,5.64E+05,819,0
31.468,5.64E+05,908,0
31.468,5.64E+05,1067,0
31.468,5.64E+05,1270,0
31.468,5.64E+05,1473,0
31.468,5.64E+05,1651,0
31.468,5.64E+05,1829,0
31.468,5.64E+05,2109,0
,,,
33.989,6.18E+05,160,0
33.989,6.18E+05,210,0
33.989,6.18E+05,235,0
33.989,6.18E+05,261,0
33.989,6.18E+05,312,0
33.989,6.18E+05,337,0
33.989,6.18E+05,362,0
33.989,6.18E+05,413,0
33.989,6.18E+05,464,0
33.989,6.18E+05,515,0
33.989,6.18E+05,566,0
33.989,6.18E+05,642,0
33.989,6.18E+05,718,0
33.989,6.18E+05,819,0
33.989,6.18E+05,908,0
33.989,6.18E+05,1067,0
33.989,6.18E+05,1270,0
33.989,6.18E+05,1473,0
33.989,6.18E+05,1651,0
33.989,6.18E+05,1829,0
33.989,6.18E+05,2109,0
,,,
34.152,6.08E+05,160,0
34.152,6.08E+05,210,0
34.152,6.08E+05,235,0
34.152,6.08E+05,261,0
34.152,6.08E+05,312,0
34.152,6.08E+05,337,0
34.152,6.08E+05,362,0
34.152,6.08E+05,413,0
34.152,6.08E+05,464,0
34.152,6.08E+05,515,0
34.152,6.08E+05,566,0
34.152,6.08E+05,642,0
34.152,6.08E+05,718,0
34.152,6.08E+05,819,0
34.152,6.08E+05,908,0
34.152,6.08E+05,1067,0
34.152,6.08E+05,1270,0
34.152,6.08E+05,1473,0
34.152,6.08E+05,1651,0
34.152,6.08E+05,1829,0
34.152,6.08E+05,2109,0
,,,
51.413,1.05E+06,160,0
51.413,1.05E+06,210,0
51.413,1.05E+06,235,0
51.413,1.05E+06,261,0
51.413,1.05E+06,312,0
51.413,1.05E+06,337,0
51.413,1.05E+06,362,0
51.413,1.05E+06,413,0
51.413,1.05E+06,464,0
51.413,1.05E+06,515,0
51.413,1.05E+06,566,0
51.413,1.05E+06,642,0
51.413,1.05E+06,718,0
51.413,1.05E+06,819,0
51.413,1.05E+06,908,1
51.413,1.05E+06,1067,1
51.413,1.05E+06,1270,1
51.413,1.05E+06,1473,1
51.413,1.05E+06,1651,1
51.413,1.05E+06,1829,1
51.413,1.05E+06,2109,1
,,,
90.71,3.73E+06,160,1
90.71,3.73E+06,210,1
90.71,3.73E+06,235,1
90.71,3.73E+06,261,1
90.71,3.73E+06,312,1
90.71,3.73E+06,337,1
90.71,3.73E+06,362,1
90.71,3.73E+06,413,1
90.71,3.73E+06,464,1
90.71,3.73E+06,515,1
90.71,3.73E+06,566,1
90.71,3.73E+06,642,1
90.71,3.73E+06,718,1
90.71,3.73E+06,819,1
90.71,3.73E+06,908,1
90.71,3.73E+06,1067,1
90.71,3.73E+06,1270,1
90.71,3.73E+06,1473,1
90.71,3.73E+06,1651,1
90.71,3.73E+06,1829,1
90.71,3.73E+06,2109,1
,,,
178.71,7.84E+05,160,1
178.71,7.84E+05,210,1
178.71,7.84E+05,235,1
178.71,7.84E+05,261,1
178.71,7.84E+05,312,1
178.71,7.84E+05,337,1
178.71,7.84E+05,362,1
178.71,7.84E+05,413,1
178.71,7.84E+05,464,1
178.71,7.84E+05,515,1
178.71,7.84E+05,566,1
178.71,7.84E+05,642,1
178.71,7.84E+05,718,1
178.71,7.84E+05,819,1
178.71,7.84E+05,908,1
178.71,7.84E+05,1067,1
178.71,7.84E+05,1270,1
178.71,7.84E+05,1473,1
178.71,7.84E+05,1651,1
178.71,7.84E+05,1829,1
178.71,7.84E+05,2109,1
,,,
149.64,8.01E+05,160,1
149.64,8.01E+05,210,1
149.64,8.01E+05,235,1
149.64,8.01E+05,261,1
149.64,8.01E+05,312,1
149.64,8.01E+05,337,1
149.64,8.01E+05,362,1
149.64,8.01E+05,413,1
149.64,8.01E+05,464,1
149.64,8.01E+05,515,1
149.64,8.01E+05,566,1
149.64,8.01E+05,642,1
149.64,8.01E+05,718,1
149.64,8.01E+05,819,1
149.64,8.01E+05,908,1
149.64,8.01E+05,1067,1
149.64,8.01E+05,1270,1
149.64,8.01E+05,1473,1
149.64,8.01E+05,1651,1
149.64,8.01E+05,1829,1
149.64,8.01E+05,2109,1
,,,
117.34,7.65E+05,160,1
117.34,7.65E+05,210,1
117.34,7.65E+05,235,1
117.34,7.65E+05,261,1
117.34,7.65E+05,312,1
117.34,7.65E+05,337,1
117.34,7.65E+05,362,1
117.34,7.65E+05,413,1
117.34,7.65E+05,464,1
117.34,7.65E+05,515,1
117.34,7.65E+05,566,1
117.34,7.65E+05,642,1
117.34,7.65E+05,718,1
117.34,7.65E+05,819,1
117.34,7.65E+05,908,1
117.34,7.65E+05,1067,1
117.34,7.65E+05,1270,1
117.34,7.65E+05,1473,1
117.34,7.65E+05,1651,1
117.34,7.65E+05,1829,1
117.34,7.65E+05,2109,1
,,,
262.04,2.04E+06,160,0
262.04,2.04E+06,210,0
262.04,2.04E+06,235,0
262.04,2.04E+06,261,0
262.04,2.04E+06,312,0
262.04,2.04E+06,337,0
262.04,2.04E+06,362,0
262.04,2.04E+06,413,0
262.04,2.04E+06,464,0
262.04,2.04E+06,515,0
262.04,2.04E+06,566,0
262.04,2.04E+06,642,0
262.04,2.04E+06,718,0
262.04,2.04E+06,819,0
262.04,2.04E+06,908,0
262.04,2.04E+06,1067,0
262.04,2.04E+06,1270,0
262.04,2.04E+06,1473,0
262.04,2.04E+06,1651,0
262.04,2.04E+06,1829,0
262.04,2.04E+06,2109,0
,,,
401.54,3.09E+06,160,0
401.54,3.09E+06,210,0
401.54,3.09E+06,235,0
401.54,3.09E+06,261,0
401.54,3.09E+06,312,0
401.54,3.09E+06,337,0
401.54,3.09E+06,362,0
401.54,3.09E+06,413,0
401.54,3.09E+06,464,0
401.54,3.09E+06,515,0
401.54,3.09E+06,566,0
401.54,3.09E+06,642,0
401.54,3.09E+06,718,0
401.54,3.09E+06,819,0
401.54,3.09E+06,908,0
401.54,3.09E+06,1067,0
401.54,3.09E+06,1270,0
401.54,3.09E+06,1473,0
401.54,3.09E+06,1651,0
401.54,3.09E+06,1829,0
401.54,3.09E+06,2109,0
,,,
317.57,3.17E+06,160,0
317.57,3.17E+06,210,0
317.57,3.17E+06,235,0
317.57,3.17E+06,261,0
317.57,3.17E+06,312,0
317.57,3.17E+06,337,0
317.57,3.17E+06,362,0
317.57,3.17E+06,413,0
317.57,3.17E+06,464,0
317.57,3.17E+06,515,0
317.57,3.17E+06,566,0
317.57,3.17E+06,642,0
317.57,3.17E+06,718,0
317.57,3.17E+06,819,0
317.57,3.17E+06,908,0
317.57,3.17E+06,1067,0
317.57,3.17E+06,1270,0
317.57,3.17E+06,1473,0
317.57,3.17E+06,1651,0
317.57,3.17E+06,1829,0
317.57,3.17E+06,2109,0
,,,
,,,
,,,
492.98,1.18E+06,160,0
492.98,1.18E+06,210,0
492.98,1.18E+06,235,0
492.98,1.18E+06,261,0
492.98,1.18E+06,312,0
492.98,1.18E+06,337,0
492.98,1.18E+06,362,0
492.98,1.18E+06,413,0
492.98,1.18E+06,464,0
492.98,1.18E+06,515,0
492.98,1.18E+06,566,0
492.98,1.18E+06,642,0
492.98,1.18E+06,718,1
492.98,1.18E+06,819,1
492.98,1.18E+06,908,1
492.98,1.18E+06,1067,1
492.98,1.18E+06,1270,1
492.98,1.18E+06,1473,1
492.98,1.18E+06,1651,1
492.98,1.18E+06,1829,1
492.98,1.18E+06,2109,1
,,,
441.18,1.52E+06,160,0
441.18,1.52E+06,210,0
441.18,1.52E+06,235,0
441.18,1.52E+06,261,0
441.18,1.52E+06,312,0
441.18,1.52E+06,337,0
441.18,1.52E+06,362,0
441.18,1.52E+06,413,0
441.18,1.52E+06,464,0
441.18,1.52E+06,515,0
441.18,1.52E+06,566,0
441.18,1.52E+06,642,0
441.18,1.52E+06,718,1
441.18,1.52E+06,819,1
441.18,1.52E+06,908,1
441.18,1.52E+06,1067,1
441.18,1.52E+06,1270,1
441.18,1.52E+06,1473,1
441.18,1.52E+06,1651,1
441.18,1.52E+06,1829,1
441.18,1.52E+06,2109,1
,,,
478.9,1.34E+06,160,0
478.9,1.34E+06,210,0
478.9,1.34E+06,235,0
478.9,1.34E+06,261,0
478.9,1.34E+06,312,0
478.9,1.34E+06,337,0
478.9,1.34E+06,362,0
478.9,1.34E+06,413,0
478.9,1.34E+06,464,0
478.9,1.34E+06,515,0
478.9,1.34E+06,566,0
478.9,1.34E+06,642,0
478.9,1.34E+06,718,1
478.9,1.34E+06,819,1
478.9,1.34E+06,908,1
478.9,1.34E+06,1067,1
478.9,1.34E+06,1270,1
478.9,1.34E+06,1473,1
478.9,1.34E+06,1651,1
478.9,1.34E+06,1829,1
478.9,1.34E+06,2109,1
